,Brand,Kilometers,Model_name,Manu_Year,fuel_type,SAles_price
3173,Hyundai,"45,716",Creta,2018,Petrol,8.99
3174,Maruti,"72,880",Wagon,2011,Petrol,1.70
3175,BMW,"85,000",X5,2015,Diesel,31.25
3176,Ford,"70,000",Endeavour,2017,Diesel,24.60
3177,Honda,"75,000",CR-V,2016,Petrol,11.51
3178,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3179,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3180,Renault,"23,290",KWID,2017,Petrol,3.43
3181,Tata,"96,177",Harrier,2019,Diesel,12.88
3182,Maruti,"14,190",Alto,2018,Petrol,3.86
3183,Maruti,"50,969",Celerio,2018,CNG,5.13
3184,Honda,"26,736",Jazz,2017,Petrol,6.90
3185,Maruti,"34,278",Baleno,2017,Petrol,6.53
3186,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3187,Mahindra,"46,365",Thar,2017,Diesel,7.72
3188,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3189,Maruti,"76,734",Swift,2015,Diesel,3.76
3190,Maruti,"86,294",Swift,2014,Diesel,4.11
3191,Maruti,"39,781",Baleno,2017,Petrol,5.96
3192,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3193,Hyundai,"45,716",Creta,2018,Petrol,8.99
3194,Maruti,"72,880",Wagon,2011,Petrol,1.70
3195,BMW,"85,000",X5,2015,Diesel,31.25
3196,Ford,"70,000",Endeavour,2017,Diesel,24.60
3197,Honda,"75,000",CR-V,2016,Petrol,11.51
3198,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3199,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3200,Renault,"23,290",KWID,2017,Petrol,3.43
3201,Tata,"96,177",Harrier,2019,Diesel,12.88
3202,Maruti,"14,190",Alto,2018,Petrol,3.86
3203,Maruti,"50,969",Celerio,2018,CNG,5.13
3204,Honda,"26,736",Jazz,2017,Petrol,6.90
3205,Maruti,"34,278",Baleno,2017,Petrol,6.53
3206,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3207,Mahindra,"46,365",Thar,2017,Diesel,7.72
3208,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3209,Maruti,"76,734",Swift,2015,Diesel,3.76
3210,Maruti,"86,294",Swift,2014,Diesel,4.11
3211,Maruti,"39,781",Baleno,2017,Petrol,5.96
3212,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3213,Hyundai,"45,716",Creta,2018,Petrol,8.99
3214,Maruti,"72,880",Wagon,2011,Petrol,1.70
3215,BMW,"85,000",X5,2015,Diesel,31.25
3216,Ford,"70,000",Endeavour,2017,Diesel,24.60
3217,Honda,"75,000",CR-V,2016,Petrol,11.51
3218,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3219,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3220,Renault,"23,290",KWID,2017,Petrol,3.43
3221,Tata,"96,177",Harrier,2019,Diesel,12.88
3222,Maruti,"14,190",Alto,2018,Petrol,3.86
3223,Maruti,"50,969",Celerio,2018,CNG,5.13
3224,Honda,"26,736",Jazz,2017,Petrol,6.90
3225,Maruti,"34,278",Baleno,2017,Petrol,6.53
3226,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3227,Mahindra,"46,365",Thar,2017,Diesel,7.72
3228,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3229,Maruti,"76,734",Swift,2015,Diesel,3.76
3230,Maruti,"86,294",Swift,2014,Diesel,4.11
3231,Maruti,"39,781",Baleno,2017,Petrol,5.96
3232,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3233,Hyundai,"45,716",Creta,2018,Petrol,8.99
3234,Maruti,"72,880",Wagon,2011,Petrol,1.70
3235,BMW,"85,000",X5,2015,Diesel,31.25
3236,Ford,"70,000",Endeavour,2017,Diesel,24.60
3237,Honda,"75,000",CR-V,2016,Petrol,11.51
3238,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3239,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3240,Renault,"23,290",KWID,2017,Petrol,3.43
3241,Tata,"96,177",Harrier,2019,Diesel,12.88
3242,Maruti,"14,190",Alto,2018,Petrol,3.86
3243,Maruti,"50,969",Celerio,2018,CNG,5.13
3244,Honda,"26,736",Jazz,2017,Petrol,6.90
3245,Maruti,"34,278",Baleno,2017,Petrol,6.53
3246,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3247,Mahindra,"46,365",Thar,2017,Diesel,7.72
3248,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3249,Maruti,"76,734",Swift,2015,Diesel,3.76
3250,Maruti,"86,294",Swift,2014,Diesel,4.11
3251,Maruti,"39,781",Baleno,2017,Petrol,5.96
3252,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3253,Hyundai,"45,716",Creta,2018,Petrol,8.99
3254,Maruti,"72,880",Wagon,2011,Petrol,1.70
3255,BMW,"85,000",X5,2015,Diesel,31.25
3256,Ford,"70,000",Endeavour,2017,Diesel,24.60
3257,Honda,"75,000",CR-V,2016,Petrol,11.51
3258,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3259,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3260,Renault,"23,290",KWID,2017,Petrol,3.43
3261,Tata,"96,177",Harrier,2019,Diesel,12.88
3262,Maruti,"14,190",Alto,2018,Petrol,3.86
3263,Maruti,"50,969",Celerio,2018,CNG,5.13
3264,Honda,"26,736",Jazz,2017,Petrol,6.90
3265,Maruti,"34,278",Baleno,2017,Petrol,6.53
3266,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3267,Mahindra,"46,365",Thar,2017,Diesel,7.72
3268,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3269,Maruti,"76,734",Swift,2015,Diesel,3.76
3270,Maruti,"86,294",Swift,2014,Diesel,4.11
3271,Maruti,"39,781",Baleno,2017,Petrol,5.96
3272,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3273,Hyundai,"45,716",Creta,2018,Petrol,8.99
3274,Maruti,"72,880",Wagon,2011,Petrol,1.70
3275,BMW,"85,000",X5,2015,Diesel,31.25
3276,Ford,"70,000",Endeavour,2017,Diesel,24.60
3277,Honda,"75,000",CR-V,2016,Petrol,11.51
3278,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3279,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3280,Renault,"23,290",KWID,2017,Petrol,3.43
3281,Tata,"96,177",Harrier,2019,Diesel,12.88
3282,Maruti,"14,190",Alto,2018,Petrol,3.86
3283,Maruti,"50,969",Celerio,2018,CNG,5.13
3284,Honda,"26,736",Jazz,2017,Petrol,6.90
3285,Maruti,"34,278",Baleno,2017,Petrol,6.53
3286,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3287,Mahindra,"46,365",Thar,2017,Diesel,7.72
3288,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3289,Maruti,"76,734",Swift,2015,Diesel,3.76
3290,Maruti,"86,294",Swift,2014,Diesel,4.11
3291,Maruti,"39,781",Baleno,2017,Petrol,5.96
3292,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3293,Hyundai,"45,716",Creta,2018,Petrol,8.99
3294,Maruti,"72,880",Wagon,2011,Petrol,1.70
3295,BMW,"85,000",X5,2015,Diesel,31.25
3296,Ford,"70,000",Endeavour,2017,Diesel,24.60
3297,Honda,"75,000",CR-V,2016,Petrol,11.51
3298,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3299,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3300,Renault,"23,290",KWID,2017,Petrol,3.43
3301,Tata,"96,177",Harrier,2019,Diesel,12.88
3302,Maruti,"14,190",Alto,2018,Petrol,3.86
3303,Maruti,"50,969",Celerio,2018,CNG,5.13
3304,Honda,"26,736",Jazz,2017,Petrol,6.90
3305,Maruti,"34,278",Baleno,2017,Petrol,6.53
3306,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3307,Mahindra,"46,365",Thar,2017,Diesel,7.72
3308,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3309,Maruti,"76,734",Swift,2015,Diesel,3.76
3310,Maruti,"86,294",Swift,2014,Diesel,4.11
3311,Maruti,"39,781",Baleno,2017,Petrol,5.96
3312,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3313,Hyundai,"45,716",Creta,2018,Petrol,8.99
3314,Maruti,"72,880",Wagon,2011,Petrol,1.70
3315,BMW,"85,000",X5,2015,Diesel,31.25
3316,Ford,"70,000",Endeavour,2017,Diesel,24.60
3317,Honda,"75,000",CR-V,2016,Petrol,11.51
3318,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3319,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3320,Renault,"23,290",KWID,2017,Petrol,3.43
3321,Tata,"96,177",Harrier,2019,Diesel,12.88
3322,Maruti,"14,190",Alto,2018,Petrol,3.86
3323,Maruti,"50,969",Celerio,2018,CNG,5.13
3324,Honda,"26,736",Jazz,2017,Petrol,6.90
3325,Maruti,"34,278",Baleno,2017,Petrol,6.53
3326,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3327,Mahindra,"46,365",Thar,2017,Diesel,7.72
3328,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3329,Maruti,"76,734",Swift,2015,Diesel,3.76
3330,Maruti,"86,294",Swift,2014,Diesel,4.11
3331,Maruti,"39,781",Baleno,2017,Petrol,5.96
3332,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3333,Hyundai,"45,716",Creta,2018,Petrol,8.99
3334,Maruti,"72,880",Wagon,2011,Petrol,1.70
3335,BMW,"85,000",X5,2015,Diesel,31.25
3336,Ford,"70,000",Endeavour,2017,Diesel,24.60
3337,Honda,"75,000",CR-V,2016,Petrol,11.51
3338,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3339,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3340,Renault,"23,290",KWID,2017,Petrol,3.43
3341,Tata,"96,177",Harrier,2019,Diesel,12.88
3342,Maruti,"14,190",Alto,2018,Petrol,3.86
3343,Maruti,"50,969",Celerio,2018,CNG,5.13
3344,Honda,"26,736",Jazz,2017,Petrol,6.90
3345,Maruti,"34,278",Baleno,2017,Petrol,6.53
3346,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3347,Mahindra,"46,365",Thar,2017,Diesel,7.72
3348,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3349,Maruti,"76,734",Swift,2015,Diesel,3.76
3350,Maruti,"86,294",Swift,2014,Diesel,4.11
3351,Maruti,"39,781",Baleno,2017,Petrol,5.96
3352,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3353,Hyundai,"45,716",Creta,2018,Petrol,8.99
3354,Maruti,"72,880",Wagon,2011,Petrol,1.70
3355,BMW,"85,000",X5,2015,Diesel,31.25
3356,Ford,"70,000",Endeavour,2017,Diesel,24.60
3357,Honda,"75,000",CR-V,2016,Petrol,11.51
3358,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3359,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3360,Renault,"23,290",KWID,2017,Petrol,3.43
3361,Tata,"96,177",Harrier,2019,Diesel,12.88
3362,Maruti,"14,190",Alto,2018,Petrol,3.86
3363,Maruti,"50,969",Celerio,2018,CNG,5.13
3364,Honda,"26,736",Jazz,2017,Petrol,6.90
3365,Maruti,"34,278",Baleno,2017,Petrol,6.53
3366,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3367,Mahindra,"46,365",Thar,2017,Diesel,7.72
3368,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3369,Maruti,"76,734",Swift,2015,Diesel,3.76
3370,Maruti,"86,294",Swift,2014,Diesel,4.11
3371,Maruti,"39,781",Baleno,2017,Petrol,5.96
3372,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3373,Hyundai,"45,716",Creta,2018,Petrol,8.99
3374,Maruti,"72,880",Wagon,2011,Petrol,1.70
3375,BMW,"85,000",X5,2015,Diesel,31.25
3376,Ford,"70,000",Endeavour,2017,Diesel,24.60
3377,Honda,"75,000",CR-V,2016,Petrol,11.51
3378,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3379,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3380,Renault,"23,290",KWID,2017,Petrol,3.43
3381,Tata,"96,177",Harrier,2019,Diesel,12.88
3382,Maruti,"14,190",Alto,2018,Petrol,3.86
3383,Maruti,"50,969",Celerio,2018,CNG,5.13
3384,Honda,"26,736",Jazz,2017,Petrol,6.90
3385,Maruti,"34,278",Baleno,2017,Petrol,6.53
3386,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3387,Mahindra,"46,365",Thar,2017,Diesel,7.72
3388,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3389,Maruti,"76,734",Swift,2015,Diesel,3.76
3390,Maruti,"86,294",Swift,2014,Diesel,4.11
3391,Maruti,"39,781",Baleno,2017,Petrol,5.96
3392,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3393,Hyundai,"45,716",Creta,2018,Petrol,8.99
3394,Maruti,"72,880",Wagon,2011,Petrol,1.70
3395,BMW,"85,000",X5,2015,Diesel,31.25
3396,Ford,"70,000",Endeavour,2017,Diesel,24.60
3397,Honda,"75,000",CR-V,2016,Petrol,11.51
3398,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3399,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3400,Renault,"23,290",KWID,2017,Petrol,3.43
3401,Tata,"96,177",Harrier,2019,Diesel,12.88
3402,Maruti,"14,190",Alto,2018,Petrol,3.86
3403,Maruti,"50,969",Celerio,2018,CNG,5.13
3404,Honda,"26,736",Jazz,2017,Petrol,6.90
3405,Maruti,"34,278",Baleno,2017,Petrol,6.53
3406,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3407,Mahindra,"46,365",Thar,2017,Diesel,7.72
3408,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3409,Maruti,"76,734",Swift,2015,Diesel,3.76
3410,Maruti,"86,294",Swift,2014,Diesel,4.11
3411,Maruti,"39,781",Baleno,2017,Petrol,5.96
3412,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3413,Hyundai,"45,716",Creta,2018,Petrol,8.99
3414,Maruti,"72,880",Wagon,2011,Petrol,1.70
3415,BMW,"85,000",X5,2015,Diesel,31.25
3416,Ford,"70,000",Endeavour,2017,Diesel,24.60
3417,Honda,"75,000",CR-V,2016,Petrol,11.51
3418,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3419,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3420,Renault,"23,290",KWID,2017,Petrol,3.43
3421,Tata,"96,177",Harrier,2019,Diesel,12.88
3422,Maruti,"14,190",Alto,2018,Petrol,3.86
3423,Maruti,"50,969",Celerio,2018,CNG,5.13
3424,Honda,"26,736",Jazz,2017,Petrol,6.90
3425,Maruti,"34,278",Baleno,2017,Petrol,6.53
3426,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3427,Mahindra,"46,365",Thar,2017,Diesel,7.72
3428,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3429,Maruti,"76,734",Swift,2015,Diesel,3.76
3430,Maruti,"86,294",Swift,2014,Diesel,4.11
3431,Maruti,"39,781",Baleno,2017,Petrol,5.96
3432,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3433,Hyundai,"45,716",Creta,2018,Petrol,8.99
3434,Maruti,"72,880",Wagon,2011,Petrol,1.70
3435,BMW,"85,000",X5,2015,Diesel,31.25
3436,Ford,"70,000",Endeavour,2017,Diesel,24.60
3437,Honda,"75,000",CR-V,2016,Petrol,11.51
3438,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3439,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3440,Renault,"23,290",KWID,2017,Petrol,3.43
3441,Tata,"96,177",Harrier,2019,Diesel,12.88
3442,Maruti,"14,190",Alto,2018,Petrol,3.86
3443,Maruti,"50,969",Celerio,2018,CNG,5.13
3444,Honda,"26,736",Jazz,2017,Petrol,6.90
3445,Maruti,"34,278",Baleno,2017,Petrol,6.53
3446,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3447,Mahindra,"46,365",Thar,2017,Diesel,7.72
3448,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3449,Maruti,"76,734",Swift,2015,Diesel,3.76
3450,Maruti,"86,294",Swift,2014,Diesel,4.11
3451,Maruti,"39,781",Baleno,2017,Petrol,5.96
3452,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3453,Hyundai,"45,716",Creta,2018,Petrol,8.99
3454,Maruti,"72,880",Wagon,2011,Petrol,1.70
3455,BMW,"85,000",X5,2015,Diesel,31.25
3456,Ford,"70,000",Endeavour,2017,Diesel,24.60
3457,Honda,"75,000",CR-V,2016,Petrol,11.51
3458,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3459,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3460,Renault,"23,290",KWID,2017,Petrol,3.43
3461,Tata,"96,177",Harrier,2019,Diesel,12.88
3462,Maruti,"14,190",Alto,2018,Petrol,3.86
3463,Maruti,"50,969",Celerio,2018,CNG,5.13
3464,Honda,"26,736",Jazz,2017,Petrol,6.90
3465,Maruti,"34,278",Baleno,2017,Petrol,6.53
3466,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3467,Mahindra,"46,365",Thar,2017,Diesel,7.72
3468,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3469,Maruti,"76,734",Swift,2015,Diesel,3.76
3470,Maruti,"86,294",Swift,2014,Diesel,4.11
3471,Maruti,"39,781",Baleno,2017,Petrol,5.96
3472,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3473,Hyundai,"45,716",Creta,2018,Petrol,8.99
3474,Maruti,"72,880",Wagon,2011,Petrol,1.70
3475,BMW,"85,000",X5,2015,Diesel,31.25
3476,Ford,"70,000",Endeavour,2017,Diesel,24.60
3477,Honda,"75,000",CR-V,2016,Petrol,11.51
3478,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3479,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3480,Renault,"23,290",KWID,2017,Petrol,3.43
3481,Tata,"96,177",Harrier,2019,Diesel,12.88
3482,Maruti,"14,190",Alto,2018,Petrol,3.86
3483,Maruti,"50,969",Celerio,2018,CNG,5.13
3484,Honda,"26,736",Jazz,2017,Petrol,6.90
3485,Maruti,"34,278",Baleno,2017,Petrol,6.53
3486,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3487,Mahindra,"46,365",Thar,2017,Diesel,7.72
3488,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3489,Maruti,"76,734",Swift,2015,Diesel,3.76
3490,Maruti,"86,294",Swift,2014,Diesel,4.11
3491,Maruti,"39,781",Baleno,2017,Petrol,5.96
3492,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3493,Hyundai,"45,716",Creta,2018,Petrol,8.99
3494,Maruti,"72,880",Wagon,2011,Petrol,1.70
3495,BMW,"85,000",X5,2015,Diesel,31.25
3496,Ford,"70,000",Endeavour,2017,Diesel,24.60
3497,Honda,"75,000",CR-V,2016,Petrol,11.51
3498,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3499,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3500,Renault,"23,290",KWID,2017,Petrol,3.43
3501,Tata,"96,177",Harrier,2019,Diesel,12.88
3502,Maruti,"14,190",Alto,2018,Petrol,3.86
3503,Maruti,"50,969",Celerio,2018,CNG,5.13
3504,Honda,"26,736",Jazz,2017,Petrol,6.90
3505,Maruti,"34,278",Baleno,2017,Petrol,6.53
3506,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3507,Mahindra,"46,365",Thar,2017,Diesel,7.72
3508,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3509,Maruti,"76,734",Swift,2015,Diesel,3.76
3510,Maruti,"86,294",Swift,2014,Diesel,4.11
3511,Maruti,"39,781",Baleno,2017,Petrol,5.96
3512,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3513,Hyundai,"45,716",Creta,2018,Petrol,8.99
3514,Maruti,"72,880",Wagon,2011,Petrol,1.70
3515,BMW,"85,000",X5,2015,Diesel,31.25
3516,Ford,"70,000",Endeavour,2017,Diesel,24.60
3517,Honda,"75,000",CR-V,2016,Petrol,11.51
3518,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3519,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3520,Renault,"23,290",KWID,2017,Petrol,3.43
3521,Tata,"96,177",Harrier,2019,Diesel,12.88
3522,Maruti,"14,190",Alto,2018,Petrol,3.86
3523,Maruti,"50,969",Celerio,2018,CNG,5.13
3524,Honda,"26,736",Jazz,2017,Petrol,6.90
3525,Maruti,"34,278",Baleno,2017,Petrol,6.53
3526,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3527,Mahindra,"46,365",Thar,2017,Diesel,7.72
3528,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3529,Maruti,"76,734",Swift,2015,Diesel,3.76
3530,Maruti,"86,294",Swift,2014,Diesel,4.11
3531,Maruti,"39,781",Baleno,2017,Petrol,5.96
3532,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3533,Hyundai,"45,716",Creta,2018,Petrol,8.99
3534,Maruti,"72,880",Wagon,2011,Petrol,1.70
3535,BMW,"85,000",X5,2015,Diesel,31.25
3536,Ford,"70,000",Endeavour,2017,Diesel,24.60
3537,Honda,"75,000",CR-V,2016,Petrol,11.51
3538,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3539,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3540,Renault,"23,290",KWID,2017,Petrol,3.43
3541,Tata,"96,177",Harrier,2019,Diesel,12.88
3542,Maruti,"14,190",Alto,2018,Petrol,3.86
3543,Maruti,"50,969",Celerio,2018,CNG,5.13
3544,Honda,"26,736",Jazz,2017,Petrol,6.90
3545,Maruti,"34,278",Baleno,2017,Petrol,6.53
3546,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3547,Mahindra,"46,365",Thar,2017,Diesel,7.72
3548,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3549,Maruti,"76,734",Swift,2015,Diesel,3.76
3550,Maruti,"86,294",Swift,2014,Diesel,4.11
3551,Maruti,"39,781",Baleno,2017,Petrol,5.96
3552,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3553,Hyundai,"45,716",Creta,2018,Petrol,8.99
3554,Maruti,"72,880",Wagon,2011,Petrol,1.70
3555,BMW,"85,000",X5,2015,Diesel,31.25
3556,Ford,"70,000",Endeavour,2017,Diesel,24.60
3557,Honda,"75,000",CR-V,2016,Petrol,11.51
3558,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3559,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3560,Renault,"23,290",KWID,2017,Petrol,3.43
3561,Tata,"96,177",Harrier,2019,Diesel,12.88
3562,Maruti,"14,190",Alto,2018,Petrol,3.86
3563,Maruti,"50,969",Celerio,2018,CNG,5.13
3564,Honda,"26,736",Jazz,2017,Petrol,6.90
3565,Maruti,"34,278",Baleno,2017,Petrol,6.53
3566,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3567,Mahindra,"46,365",Thar,2017,Diesel,7.72
3568,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3569,Maruti,"76,734",Swift,2015,Diesel,3.76
3570,Maruti,"86,294",Swift,2014,Diesel,4.11
3571,Maruti,"39,781",Baleno,2017,Petrol,5.96
3572,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3573,Hyundai,"45,716",Creta,2018,Petrol,8.99
3574,Maruti,"72,880",Wagon,2011,Petrol,1.70
3575,BMW,"85,000",X5,2015,Diesel,31.25
3576,Ford,"70,000",Endeavour,2017,Diesel,24.60
3577,Honda,"75,000",CR-V,2016,Petrol,11.51
3578,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3579,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3580,Renault,"23,290",KWID,2017,Petrol,3.43
3581,Tata,"96,177",Harrier,2019,Diesel,12.88
3582,Maruti,"14,190",Alto,2018,Petrol,3.86
3583,Maruti,"50,969",Celerio,2018,CNG,5.13
3584,Honda,"26,736",Jazz,2017,Petrol,6.90
3585,Maruti,"34,278",Baleno,2017,Petrol,6.53
3586,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3587,Mahindra,"46,365",Thar,2017,Diesel,7.72
3588,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3589,Maruti,"76,734",Swift,2015,Diesel,3.76
3590,Maruti,"86,294",Swift,2014,Diesel,4.11
3591,Maruti,"39,781",Baleno,2017,Petrol,5.96
3592,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3593,Hyundai,"45,716",Creta,2018,Petrol,8.99
3594,Maruti,"72,880",Wagon,2011,Petrol,1.70
3595,BMW,"85,000",X5,2015,Diesel,31.25
3596,Ford,"70,000",Endeavour,2017,Diesel,24.60
3597,Honda,"75,000",CR-V,2016,Petrol,11.51
3598,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3599,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3600,Renault,"23,290",KWID,2017,Petrol,3.43
3601,Tata,"96,177",Harrier,2019,Diesel,12.88
3602,Maruti,"14,190",Alto,2018,Petrol,3.86
3603,Maruti,"50,969",Celerio,2018,CNG,5.13
3604,Honda,"26,736",Jazz,2017,Petrol,6.90
3605,Maruti,"34,278",Baleno,2017,Petrol,6.53
3606,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3607,Mahindra,"46,365",Thar,2017,Diesel,7.72
3608,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3609,Maruti,"76,734",Swift,2015,Diesel,3.76
3610,Maruti,"86,294",Swift,2014,Diesel,4.11
3611,Maruti,"39,781",Baleno,2017,Petrol,5.96
3612,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3613,Hyundai,"45,716",Creta,2018,Petrol,8.99
3614,Maruti,"72,880",Wagon,2011,Petrol,1.70
3615,BMW,"85,000",X5,2015,Diesel,31.25
3616,Ford,"70,000",Endeavour,2017,Diesel,24.60
3617,Honda,"75,000",CR-V,2016,Petrol,11.51
3618,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3619,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3620,Renault,"23,290",KWID,2017,Petrol,3.43
3621,Tata,"96,177",Harrier,2019,Diesel,12.88
3622,Maruti,"14,190",Alto,2018,Petrol,3.86
3623,Maruti,"50,969",Celerio,2018,CNG,5.13
3624,Honda,"26,736",Jazz,2017,Petrol,6.90
3625,Maruti,"34,278",Baleno,2017,Petrol,6.53
3626,Maruti,"33,206",Ciaz,2019,Petrol,9.34
3627,Mahindra,"46,365",Thar,2017,Diesel,7.72
3628,Maruti,"30,480",S-Presso,2020,Petrol,4.50
3629,Maruti,"76,734",Swift,2015,Diesel,3.76
3630,Maruti,"86,294",Swift,2014,Diesel,4.11
3631,Maruti,"39,781",Baleno,2017,Petrol,5.96
3632,Maruti,"82,496",Ciaz,2019,Petrol,8.72
3633,Hyundai,"45,716",Creta,2018,Petrol,8.99
3634,Maruti,"72,880",Wagon,2011,Petrol,1.70
3635,BMW,"85,000",X5,2015,Diesel,31.25
3636,Ford,"70,000",Endeavour,2017,Diesel,24.60
3637,Honda,"75,000",CR-V,2016,Petrol,11.51
3638,Mahindra,"62,000",XUV500,2017,Diesel,11.00
3639,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
3640,Renault,"23,290",KWID,2017,Petrol,3.43
